image_id,score
COCO_train2014_000000525709,0.019356010990395522
COCO_train2014_000000334477,0.2632490955685922
COCO_train2014_000000172248,0.7197092371971681
COCO_train2014_000000202842,0.4771581201370124
COCO_train2014_000000364167,0.36393355342292
COCO_train2014_000000247049,0.5027633184004325
COCO_train2014_000000388933,0.5163550484811222
COCO_train2014_000000031080,0.4886294422223435
COCO_train2014_000000344894,0.1956496983231074
COCO_train2014_000000544263,0.8387539579172164
COCO_train2014_000000531096,0.8347916324670085
COCO_train2014_000000279324,0.6015875075183523
COCO_train2014_000000160932,0.6348723049185274
COCO_train2014_000000069049,0.37894060737343027
COCO_train2014_000000047290,0.7315360641915505
COCO_train2014_000000502933,0.11841093962768423
COCO_train2014_000000062557,0.3242831903627308
COCO_train2014_000000001006,0.19464279235259874
COCO_train2014_000000318815,0.13826325573344633
COCO_train2014_000000507257,0.8061032883343041
COCO_train2014_000000564198,0.8319072063345304
COCO_train2014_000000132294,0.8725627382995926
COCO_train2014_000000247114,0.16180001109312514
COCO_train2014_000000234296,0.13815687744629768
COCO_train2014_000000455614,0.05792969604440312
COCO_train2014_000000026780,0.870147861789623
COCO_train2014_000000503945,0.5481334673261323
COCO_train2014_000000175333,0.9683768923292314
COCO_train2014_000000058831,0.05703937898388389
COCO_train2014_000000327462,0.9222088703911802
COCO_train2014_000000152965,0.7755158128713213
COCO_train2014_000000059494,0.9053132505231108
COCO_train2014_000000399408,0.7099344529430464
COCO_train2014_000000015552,0.5446428873048588
COCO_train2014_000000270330,0.2884338264576376
COCO_train2014_000000424800,0.20243560500513635
COCO_train2014_000000136129,0.1867056722399706
COCO_train2014_000000133509,0.783457580423652
COCO_train2014_000000434319,0.4884922660628018
COCO_train2014_000000505864,0.9647111896952031
COCO_train2014_000000580431,0.5089379389127106
COCO_train2014_000000387764,0.9433963755259035
COCO_train2014_000000311025,0.2560316625691502
COCO_train2014_000000395096,0.9126015199280489
COCO_train2014_000000198422,0.0027314058821747977
COCO_train2014_000000133565,0.6255588710050981
COCO_train2014_000000092746,0.8718567205980902
COCO_train2014_000000017205,0.07675789669050237
COCO_train2014_000000236626,0.3453259706928591
COCO_train2014_000000297210,0.26582104891309644
COCO_train2014_000000566385,0.2629714385755352
COCO_train2014_000000115169,0.05119240329563812
COCO_train2014_000000125259,0.6624749928919603
COCO_train2014_000000004318,0.9308741190306865
COCO_train2014_000000194879,0.014071592825306012
COCO_train2014_000000083430,0.8570421016866518
COCO_train2014_000000397701,0.4010639100359277
COCO_train2014_000000381112,0.5413918379840708
COCO_train2014_000000552755,0.6212009190943725
COCO_train2014_000000536830,0.25594812178587123
COCO_train2014_000000546466,0.8254824389194515
COCO_train2014_000000331425,0.3520328742865826
COCO_train2014_000000402082,0.8341361135587573
COCO_train2014_000000281330,0.13929959528984026
COCO_train2014_000000493947,0.9174178618808196
COCO_train2014_000000350452,0.48283328358040334
COCO_train2014_000000534366,0.8122557835388777
COCO_train2014_000000147526,0.966948682809114
COCO_train2014_000000550699,0.5134205651921558
COCO_train2014_000000284540,0.5120649172893815
COCO_train2014_000000471513,0.7650203487901015
COCO_train2014_000000081481,0.39259122350402165
COCO_train2014_000000152954,0.057292235807664516
COCO_train2014_000000346672,0.16119570408194017
COCO_train2014_000000464032,0.4610296290017617
COCO_train2014_000000501323,0.23532280401140404
COCO_train2014_000000032872,0.4332932942398372
COCO_train2014_000000185236,0.333410207459221
COCO_train2014_000000342126,0.41192482712563927
COCO_train2014_000000108287,0.42805055786363433
COCO_train2014_000000346678,0.10066105984717255
COCO_train2014_000000282949,0.4029827538003483
COCO_train2014_000000099568,0.7766744957721309
COCO_train2014_000000101479,0.8726338168415267
COCO_train2014_000000442103,0.9989455301184587
COCO_train2014_000000396260,0.9672142966099311
COCO_train2014_000000230315,0.6176327037279992
COCO_train2014_000000443243,0.638595709036454
COCO_train2014_000000222276,0.48868330867645426
COCO_train2014_000000007205,0.9572531114391843
COCO_train2014_000000116592,0.13121390398393296
COCO_train2014_000000302325,0.817099119801399
COCO_train2014_000000346699,0.7349077890821732
COCO_train2014_000000574757,0.9859117969608323
COCO_train2014_000000361659,0.9484254362719939
COCO_train2014_000000528713,0.34004248715008834
COCO_train2014_000000236218,0.6099183743270346
COCO_train2014_000000557119,0.11114787030868778
COCO_train2014_000000041808,0.8890701122875098
COCO_train2014_000000480790,0.08966530548503449
COCO_train2014_000000536390,0.5820556848164362
COCO_train2014_000000206274,0.31451826437489117
COCO_train2014_000000271753,0.7796362118536385
COCO_train2014_000000072222,0.8416769647905339
COCO_train2014_000000066514,0.8289203141557224
COCO_train2014_000000436117,0.4898825371765725
COCO_train2014_000000090346,0.8698218428276033
COCO_train2014_000000452221,0.6436766739816476
COCO_train2014_000000576705,0.7415478738871857
COCO_train2014_000000385075,0.5977945966450487
COCO_train2014_000000153677,0.6730057704082825
COCO_train2014_000000130007,0.32226421368074887
COCO_train2014_000000299544,0.8749392873075681
COCO_train2014_000000386036,0.12482333710854698
COCO_train2014_000000199678,0.4380840700772528
COCO_train2014_000000129456,0.8810810899577443
COCO_train2014_000000381811,0.9472882564106988
COCO_train2014_000000531322,0.17570752157053937
COCO_train2014_000000041056,0.2703073458692541
COCO_train2014_000000032206,0.43439758675999374
COCO_train2014_000000338642,0.3722229724655528
COCO_train2014_000000092752,0.565899654020839
COCO_train2014_000000401868,0.41879643324910387
COCO_train2014_000000183807,0.3492017017281701
COCO_train2014_000000214618,0.6096933366644988
COCO_train2014_000000536363,0.328492083124558
COCO_train2014_000000483781,0.7370470380139925
COCO_train2014_000000019737,0.053219008977460125
COCO_train2014_000000429691,0.656190437085523
COCO_train2014_000000516190,0.028222846171515492
COCO_train2014_000000005632,0.8286966526756555
COCO_train2014_000000120676,0.9184780785212849
COCO_train2014_000000103231,0.42776310176731935
COCO_train2014_000000403652,0.7852691634275781
COCO_train2014_000000206221,0.6873774942282267
COCO_train2014_000000517851,0.5334330331919384
COCO_train2014_000000035030,0.4177837034425126
COCO_train2014_000000428485,0.7525410432197056
COCO_train2014_000000264722,0.30995758706009724
COCO_train2014_000000138370,0.049661436321720154
COCO_train2014_000000024105,0.5796461804305856
COCO_train2014_000000081555,0.3266483925934388
COCO_train2014_000000190881,0.021107213846967676
COCO_train2014_000000040129,0.3299370911649143
COCO_train2014_000000516914,0.23494195782257044
COCO_train2014_000000465524,0.8996024892678347
COCO_train2014_000000307803,0.9730066784162106
COCO_train2014_000000157923,0.33965102888007603
COCO_train2014_000000348904,0.6009338809215119
COCO_train2014_000000193454,0.5792054017239853
COCO_train2014_000000223827,0.5634683468661594
COCO_train2014_000000249275,0.8086502117129203
COCO_train2014_000000474208,0.8488838682392045
COCO_train2014_000000483142,0.10572281386325832
COCO_train2014_000000143085,0.5942586692882056
COCO_train2014_000000035272,0.9717987374902635
COCO_train2014_000000335107,0.768822344002264
COCO_train2014_000000362825,0.4159522545631231
COCO_train2014_000000050863,0.6111800118974873
COCO_train2014_000000257044,0.7610155115784837
COCO_train2014_000000324916,0.7107657688267675
COCO_train2014_000000258158,0.10111844665806169
COCO_train2014_000000190805,0.07143676992615755
COCO_train2014_000000491118,0.8688442879200432
COCO_train2014_000000521747,0.7811974355753938
COCO_train2014_000000212174,0.3621017630117691
COCO_train2014_000000065456,0.8326661532375114
COCO_train2014_000000085960,0.5740533975763692
COCO_train2014_000000190234,0.20370914689000097
COCO_train2014_000000215984,0.24135414316824644
COCO_train2014_000000417693,0.7877048047688454
COCO_train2014_000000404285,0.8290055127637865
COCO_train2014_000000416048,0.5596319128275813
COCO_train2014_000000320834,0.8246399236117788
COCO_train2014_000000123949,0.9298564605601385
COCO_train2014_000000400971,0.3564726495268874
COCO_train2014_000000310128,0.2009819027251053
COCO_train2014_000000531906,0.8066158762685237
COCO_train2014_000000095809,0.07521183725116909
COCO_train2014_000000225787,0.46577929481936164
COCO_train2014_000000156175,0.23900441141482187
COCO_train2014_000000283956,0.6252571287622899
COCO_train2014_000000418804,0.7390978395310557
COCO_train2014_000000424978,0.27148985318182006
COCO_train2014_000000152764,0.5386255314556191
COCO_train2014_000000121088,0.31791930440431637
COCO_train2014_000000067347,0.13830789953228062
COCO_train2014_000000459826,0.19637005891254244
COCO_train2014_000000507936,0.9426407755866835
COCO_train2014_000000193074,0.9857017445013144
COCO_train2014_000000122948,0.7983520356337969
COCO_train2014_000000438300,0.021067866049951145
COCO_train2014_000000251096,0.8368058076903184
COCO_train2014_000000208919,0.9966633371184305
COCO_train2014_000000138963,0.007304297091264567
COCO_train2014_000000074088,0.6899958142350793
COCO_train2014_000000398858,0.16187227579542962
COCO_train2014_000000312985,0.8338929919598429
COCO_train2014_000000574232,0.36921339245937945
COCO_train2014_000000197218,0.5656725334864846
COCO_train2014_000000026985,0.933512453092314
COCO_train2014_000000215908,0.7629417399342371
COCO_train2014_000000316003,0.9612424077683845
COCO_train2014_000000317756,0.8119669094821276
COCO_train2014_000000530040,0.5161843784209682
COCO_train2014_000000110371,0.69041453469456
COCO_train2014_000000302885,0.3095436055417278
COCO_train2014_000000020291,0.7368098046005375
COCO_train2014_000000054082,0.4461557114422662
COCO_train2014_000000544250,0.7259831008930581
COCO_train2014_000000429226,0.37401021936846046
COCO_train2014_000000350108,0.24042767906043871
COCO_train2014_000000051555,0.8830342661222257
COCO_train2014_000000123914,0.4640432429367044
COCO_train2014_000000122188,0.5052865680562053
COCO_train2014_000000071313,0.7664337315199079
COCO_train2014_000000177818,0.7032612754433739
COCO_train2014_000000444432,0.6867591551946799
COCO_train2014_000000131427,0.38359143207396373
COCO_train2014_000000146091,0.6282631318408105
COCO_train2014_000000148047,0.06166454534364041
COCO_train2014_000000149539,0.703221196909928
COCO_train2014_000000385644,0.12995632723985961
COCO_train2014_000000162375,0.9299441509696906
COCO_train2014_000000470771,0.6966041186017106
COCO_train2014_000000175546,0.5695014578284909
COCO_train2014_000000497591,0.5585620900067765
COCO_train2014_000000292730,0.6020578576373106
COCO_train2014_000000211098,0.9975510642901484
COCO_train2014_000000097568,0.538508456422431
COCO_train2014_000000425135,0.5892058995042607
COCO_train2014_000000363386,0.8295194437427744
COCO_train2014_000000445515,0.10331437323559423
COCO_train2014_000000433563,0.8997795065940668
COCO_train2014_000000211340,0.6117512812040917
COCO_train2014_000000166338,0.7957536237860697
COCO_train2014_000000474764,0.8296502621200982
COCO_train2014_000000535669,0.7506999163685661
COCO_train2014_000000241294,0.10205035025509324
COCO_train2014_000000478132,0.23289008555481294
COCO_train2014_000000131665,0.3860386229866095
COCO_train2014_000000547115,0.763222312161178
COCO_train2014_000000365600,0.9008423096967663
COCO_train2014_000000065197,0.6350384436007462
COCO_train2014_000000288023,0.5481128838061252
COCO_train2014_000000477831,0.9225444213426284
COCO_train2014_000000526491,0.5984359073736571
COCO_train2014_000000046353,0.05187521507870063
COCO_train2014_000000292120,0.31463738144247877
COCO_train2014_000000530966,0.7034170881647593
COCO_train2014_000000041074,0.18143407490696073
COCO_train2014_000000087146,0.3398412553515546
COCO_train2014_000000234978,0.10425151266517652
COCO_train2014_000000119443,0.9473452607202382
COCO_train2014_000000402916,0.015081310674909254
COCO_train2014_000000352841,0.15505694725186125
COCO_train2014_000000311208,0.4817488409065741
COCO_train2014_000000386074,0.8661476341024407
COCO_train2014_000000302313,0.40552395705860333
COCO_train2014_000000031073,0.7612324724071572
COCO_train2014_000000060539,0.014803689872680215
COCO_train2014_000000426096,0.05951759477642815
COCO_train2014_000000268647,0.32945573259327654
COCO_train2014_000000434623,0.9756479423037001
COCO_train2014_000000012249,0.12535966531028508
COCO_train2014_000000508723,0.7481187276115824
COCO_train2014_000000001108,0.05532437067094054
COCO_train2014_000000121666,0.5064260512537884
COCO_train2014_000000246275,0.14549957499962762
COCO_train2014_000000559464,0.6103577898493132
COCO_train2014_000000562162,0.001423456339998297
COCO_train2014_000000228000,0.041245188541077504
COCO_train2014_000000327371,0.8619072429611443
COCO_train2014_000000310665,0.34263638510493255
COCO_train2014_000000320943,0.6745095860108815
COCO_train2014_000000565514,0.25024230039451223
COCO_train2014_000000036433,0.37328858087164596
COCO_train2014_000000281176,0.8992978906370191
COCO_train2014_000000252043,0.7760140266014691
COCO_train2014_000000088621,0.6741460465827223
COCO_train2014_000000244022,0.6474084264929658
COCO_train2014_000000141874,0.20050332829777517
COCO_train2014_000000347153,0.6418922458440341
COCO_train2014_000000532912,0.22500146498165885
COCO_train2014_000000059960,0.26908542783089784
COCO_train2014_000000373645,0.9199496154846517
COCO_train2014_000000420450,0.11147159260968464
COCO_train2014_000000412896,0.4642116164528285
COCO_train2014_000000008733,0.2727126183106029
COCO_train2014_000000520655,0.9576551238429283
COCO_train2014_000000517194,0.2758890625200914
COCO_train2014_000000231778,0.5877456946862955
COCO_train2014_000000058973,0.17920083047324464
COCO_train2014_000000011256,0.5570998068474442
COCO_train2014_000000171099,0.6349231859664475
COCO_train2014_000000039067,0.3535735447648978
COCO_train2014_000000288156,0.2787437980090255
COCO_train2014_000000242664,0.25210697024204476
COCO_train2014_000000074409,0.21172290132047478
COCO_train2014_000000216470,0.8130429713112715
COCO_train2014_000000523876,0.9413840561324576
COCO_train2014_000000303537,0.6836353977185373
COCO_train2014_000000204891,0.5508830376960416
COCO_train2014_000000193383,0.366088591251002
COCO_train2014_000000238238,0.43863112537258087
COCO_train2014_000000349122,0.06976834151977229
COCO_train2014_000000509018,0.3859383179145396
COCO_train2014_000000357294,0.46462510787399713
COCO_train2014_000000266756,0.16842468386880816
COCO_train2014_000000205648,0.5292253603056953
COCO_train2014_000000409316,0.4419377237898373
COCO_train2014_000000531396,0.13549898504168445
COCO_train2014_000000217034,0.24374964122138332
COCO_train2014_000000493626,0.7925626039607012
COCO_train2014_000000176593,0.4074491873561238
COCO_train2014_000000181815,0.4914558960105647
COCO_train2014_000000271231,0.2567091330704039
COCO_train2014_000000548118,0.8151824473129806
COCO_train2014_000000413391,0.2627238240300198
COCO_train2014_000000241623,0.3974582914192607
COCO_train2014_000000513550,0.8902384686164875
COCO_train2014_000000342583,0.20486434973873202
COCO_train2014_000000280158,0.04596415226065875
COCO_train2014_000000138836,0.5432812456275683
COCO_train2014_000000383364,0.372050207859448
COCO_train2014_000000479946,0.04407507896740437
COCO_train2014_000000189637,0.06117600134594503
COCO_train2014_000000415684,0.7071285461031532
COCO_train2014_000000325089,0.7063216438925907
COCO_train2014_000000396852,0.6463676378818562
COCO_train2014_000000279243,0.1426950921338116
COCO_train2014_000000191609,0.6098073870263365
COCO_train2014_000000327573,0.5960394624179449
COCO_train2014_000000515064,0.430844321785643
COCO_train2014_000000403004,0.6944835753879744
COCO_train2014_000000580906,0.05178445783065544
COCO_train2014_000000577589,0.15865454260001832
COCO_train2014_000000393223,0.9796480786550614
COCO_train2014_000000116650,0.7336209805910926
COCO_train2014_000000563727,0.7483777308291424
COCO_train2014_000000197243,0.0872654210991568
COCO_train2014_000000363298,0.48430090112301505
COCO_train2014_000000129371,0.5882732935291246
COCO_train2014_000000251922,0.42323153133193214
COCO_train2014_000000331137,0.9777670647883692
COCO_train2014_000000463925,0.5332996707661227
COCO_train2014_000000046544,0.12443686178515367
COCO_train2014_000000244104,0.4158137677995464
COCO_train2014_000000416869,0.060919407443463136
COCO_train2014_000000451287,0.1268160257176819
COCO_train2014_000000536010,0.4726536592615982
COCO_train2014_000000558475,0.9544495043250385
COCO_train2014_000000211919,0.5630749763707309
COCO_train2014_000000520950,0.8654884475033542
COCO_train2014_000000087234,0.8663783073371377
COCO_train2014_000000573146,0.8368442452347605
COCO_train2014_000000157260,0.523519139699674
COCO_train2014_000000343559,0.8866851255884625
COCO_train2014_000000294635,0.2908792447166838
COCO_train2014_000000373480,0.20075776782546073
COCO_train2014_000000572401,0.16578218327444516
COCO_train2014_000000364937,0.24564402432370924
COCO_train2014_000000294535,0.19016217434203986
COCO_train2014_000000453548,0.7437911191902185
COCO_train2014_000000489538,0.5174350432945101
COCO_train2014_000000373033,0.8845397721693288
COCO_train2014_000000036151,0.026756467961779107
COCO_train2014_000000000326,0.40032896588771194
COCO_train2014_000000501002,0.6352357086685735
COCO_train2014_000000187882,0.87857332289724
COCO_train2014_000000134053,0.19723237325240217
COCO_train2014_000000131101,0.3410030584923014
COCO_train2014_000000262454,0.37925428634718183
COCO_train2014_000000286511,0.5659168487867318
COCO_train2014_000000336465,0.3784968917417165
COCO_train2014_000000067116,0.6009542120744155
COCO_train2014_000000466455,0.5514068662459145
COCO_train2014_000000057930,0.6534956718562378
COCO_train2014_000000527979,0.21061605734328104
COCO_train2014_000000424665,0.6244634984807573
COCO_train2014_000000244361,0.2108728630796488
COCO_train2014_000000557987,0.08339171593391004
COCO_train2014_000000296169,0.9217850073502155
COCO_train2014_000000331544,0.8774089104992184
COCO_train2014_000000383730,0.7422238856952021
COCO_train2014_000000296252,0.9918973866788213
COCO_train2014_000000540890,0.12100212560516677
COCO_train2014_000000088603,0.21989602071648817
COCO_train2014_000000228330,0.104098144058963
COCO_train2014_000000101564,0.12746378539118752
COCO_train2014_000000424837,0.4801071296605348
COCO_train2014_000000252873,0.3718529863092891
COCO_train2014_000000398704,0.670492038709715
COCO_train2014_000000138521,0.1662883396493744
COCO_train2014_000000010716,0.38322585903323747
COCO_train2014_000000070566,0.35745605393244684
COCO_train2014_000000321991,0.6432261894854908
COCO_train2014_000000481457,0.9804968913630786
COCO_train2014_000000445216,0.5212050115400746
COCO_train2014_000000088176,0.16236798867153068
COCO_train2014_000000280850,0.35493296077701686
COCO_train2014_000000339987,0.3152457499772926
COCO_train2014_000000287831,0.9122589711763212
COCO_train2014_000000416957,0.8922264222537089
COCO_train2014_000000201573,0.3807903119786983
COCO_train2014_000000574579,0.49944394701528505
COCO_train2014_000000295329,0.9417446595673308
COCO_train2014_000000380292,0.04512841230940723
COCO_train2014_000000477639,0.8704012210537011
COCO_train2014_000000365662,0.8832833614716553
COCO_train2014_000000156885,0.940145477646453
COCO_train2014_000000579137,0.36098492258731296
COCO_train2014_000000500390,0.49174319791419796
COCO_train2014_000000453221,0.1315054618334638
COCO_train2014_000000420344,0.012501745224329341
COCO_train2014_000000136881,0.6541578774864832
COCO_train2014_000000005643,0.5585417159593878
COCO_train2014_000000473608,0.020081889283000254
COCO_train2014_000000420244,0.5435007154141942
COCO_train2014_000000575751,0.06458353003873596
COCO_train2014_000000130292,0.013218629318836217
COCO_train2014_000000064933,0.6225066341338741
COCO_train2014_000000352305,0.6402402447443402
COCO_train2014_000000469762,0.07503306071683136
COCO_train2014_000000379037,0.7767897497457708
COCO_train2014_000000103642,0.5674912578670923
COCO_train2014_000000517772,0.37024724122469044
COCO_train2014_000000332740,0.2170355554360871
COCO_train2014_000000128711,0.967877741625297
COCO_train2014_000000376557,0.8703652039446594
COCO_train2014_000000429688,0.911141167860261
COCO_train2014_000000236354,0.9504845709546069
COCO_train2014_000000495013,0.6248421597280509
COCO_train2014_000000087091,0.4765313027556518
COCO_train2014_000000134648,0.8329400281757767
COCO_train2014_000000462404,0.7837544448413484
COCO_train2014_000000098123,0.13577279871675652
COCO_train2014_000000104556,0.7750057300113636
COCO_train2014_000000380885,0.42806833108919795
COCO_train2014_000000564812,0.10158993813223494
COCO_train2014_000000088780,0.7421762687705225
COCO_train2014_000000359033,0.4949209337483299
COCO_train2014_000000397582,0.5775210226212821
COCO_train2014_000000352041,0.8946164689712889
COCO_train2014_000000344579,0.40081176281942477
COCO_train2014_000000364917,0.7728749186293732
COCO_train2014_000000367743,0.674451188950107
COCO_train2014_000000035880,0.40850343933422706
COCO_train2014_000000090882,0.1364642953005255
COCO_train2014_000000036326,0.6655277864950783
COCO_train2014_000000405906,0.5131091162410335
COCO_train2014_000000508516,0.3315329262993958
COCO_train2014_000000296690,0.9173585132233256
COCO_train2014_000000153920,0.6381366919443819
COCO_train2014_000000119441,0.3657742920784737
COCO_train2014_000000011361,0.021550091950125472
COCO_train2014_000000293605,0.15346981744653698
COCO_train2014_000000115676,0.4546058605245652
COCO_train2014_000000264356,0.37910064864801074
COCO_train2014_000000199143,0.25946460020796247
COCO_train2014_000000527263,0.4388894571938897
COCO_train2014_000000469647,0.4562666570730909
COCO_train2014_000000322553,0.10606424557713512
COCO_train2014_000000129141,0.041393748559140575
COCO_train2014_000000350191,0.6019650187470952
COCO_train2014_000000405469,0.5085174794262357
COCO_train2014_000000003692,0.6624805535999246
COCO_train2014_000000107962,0.13230707808949582
COCO_train2014_000000155376,0.5821327618298997
COCO_train2014_000000156709,0.278731247363178
COCO_train2014_000000031437,0.41836687634810477
COCO_train2014_000000199554,0.974510969946081
COCO_train2014_000000078322,0.8673022350263326
COCO_train2014_000000045267,0.15468967281270218
COCO_train2014_000000350987,0.11092598579925994
COCO_train2014_000000032566,0.12530023567060988
COCO_train2014_000000327455,0.4633002342775705
COCO_train2014_000000552170,0.31940025505850556
COCO_train2014_000000299623,0.2931451057671476
COCO_train2014_000000203692,0.4466722410170506
COCO_train2014_000000550844,0.2880980388266583
COCO_train2014_000000490259,0.361824645178321
COCO_train2014_000000535342,0.9540604000850917
COCO_train2014_000000542715,0.07019347712619217
COCO_train2014_000000056699,0.8243993366227402
COCO_train2014_000000221119,0.8566294962811316
COCO_train2014_000000313673,0.8360607142899326
COCO_train2014_000000445346,0.16065186394972364
COCO_train2014_000000308780,0.3025119745549991
COCO_train2014_000000477415,0.40660741124712674
COCO_train2014_000000016038,0.010027780750785587
COCO_train2014_000000298956,0.750689804919848
COCO_train2014_000000456392,0.8047047021111737
COCO_train2014_000000504617,0.6898491050554051
COCO_train2014_000000218647,0.45431289979013956
COCO_train2014_000000493767,0.9315276923799173
COCO_train2014_000000207808,0.2798019629706553
COCO_train2014_000000306630,0.6180139323110139
COCO_train2014_000000067259,0.04756383539090392
COCO_train2014_000000300620,0.5480971387223718
COCO_train2014_000000241196,0.12141277474657541
COCO_train2014_000000106499,0.6316049436223019
COCO_train2014_000000354075,0.8740042976108213
COCO_train2014_000000021223,0.30393997988858645
COCO_train2014_000000505010,0.26143904608820223
COCO_train2014_000000377901,0.43904441431635055
COCO_train2014_000000115117,0.5967608232633616
COCO_train2014_000000002567,0.9720631239089332
COCO_train2014_000000386906,0.10050142297411058
COCO_train2014_000000189565,0.5472664371217947
COCO_train2014_000000373482,0.1836875491156662
COCO_train2014_000000117849,0.8222851355757739
COCO_train2014_000000133505,0.6316410846494311
COCO_train2014_000000353311,0.33015037485621657
COCO_train2014_000000112443,0.5109971822941152
COCO_train2014_000000197212,0.8104388540758818
COCO_train2014_000000467753,0.6019210743989034
COCO_train2014_000000293169,0.7839371744105066
COCO_train2014_000000468083,0.8417755669702962
COCO_train2014_000000153031,0.9108074914262757
COCO_train2014_000000410091,0.231516826342134
COCO_train2014_000000207521,0.4456065314056564
COCO_train2014_000000171269,0.9979544876170608
COCO_train2014_000000480733,0.7342635128163509
COCO_train2014_000000047202,0.5577218081143974
COCO_train2014_000000568117,0.8730493098244734
COCO_train2014_000000539966,0.2725223704106322
COCO_train2014_000000059157,0.9622928361358632
COCO_train2014_000000396039,0.6326237647309476
COCO_train2014_000000041489,0.7607195123717898
COCO_train2014_000000535896,0.35200259343887186
COCO_train2014_000000288986,0.47257425649665685
COCO_train2014_000000166776,0.5598801780347805
COCO_train2014_000000502379,0.5558693683982814
COCO_train2014_000000012661,0.01704510501987133
COCO_train2014_000000071582,0.965777642861807
COCO_train2014_000000036618,0.2661752475184951
COCO_train2014_000000269458,0.1341300507732588
COCO_train2014_000000000092,0.9766993016175894
COCO_train2014_000000575303,0.8078694997906922
COCO_train2014_000000074515,0.9258980190415165
COCO_train2014_000000439926,0.338038584602226
COCO_train2014_000000021345,0.3338144873001343
COCO_train2014_000000457703,0.6362391987360408
COCO_train2014_000000052192,0.20061932994371778
COCO_train2014_000000381984,0.4635954320267892
COCO_train2014_000000542041,0.3841716630171874
COCO_train2014_000000081841,0.47770281082958777
COCO_train2014_000000005715,0.8325958336923522
COCO_train2014_000000066292,0.23773344415257192
COCO_train2014_000000211254,0.3550620498039302
COCO_train2014_000000394976,0.22066336620083382
COCO_train2014_000000481940,0.848611348878449
COCO_train2014_000000177652,0.22627917896751226
COCO_train2014_000000337126,0.15368221178467611
COCO_train2014_000000244471,0.6564506728730497
COCO_train2014_000000272838,0.6133460156018498
COCO_train2014_000000173392,0.5631897181115353
COCO_train2014_000000580191,0.14892701082509796
COCO_train2014_000000497275,0.6823444744550595
COCO_train2014_000000420544,0.7707096833258409
COCO_train2014_000000543980,0.11536895943573444
COCO_train2014_000000354821,0.7635500900828796
COCO_train2014_000000134137,0.12746882693273442
COCO_train2014_000000157505,0.6831684784919188
COCO_train2014_000000477321,0.24880878613523283
COCO_train2014_000000438769,0.9272101642768641
COCO_train2014_000000405606,0.6928354614096122
COCO_train2014_000000531575,0.08688461685464433
COCO_train2014_000000257620,0.587738785813845
COCO_train2014_000000409184,0.772155136955061
COCO_train2014_000000043171,0.9631548173174738
